Date,Province,CovidCase
2021-03-16,Lạng Sơn,0
2021-03-16,Lào Cai,0
2021-03-16,Long An,3
2021-03-16,Nam Định,0
2021-03-16,Nghệ An,0
2021-03-16,Ninh Bình,0
2021-03-16,Ninh Thuận,8
2021-03-16,Phú Thọ,0
2021-03-16,Phú Yên,18
2021-03-16,Quảng Bình,0
2021-03-16,Quảng Nam,1
2021-03-16,Quảng Ngãi,0
2021-03-16,Quảng Ninh,63
2021-03-16,Quảng Trị,0
2021-03-16,Sóc Trăng,0
2021-03-16,Sơn La,0
2021-03-16,Tây Ninh,8
2021-03-16,Thái Bình,0
2021-03-16,Thái Nguyên,0
2021-03-16,Thanh Hóa,4
2021-03-16,Thừa Thiên-Huế,0
2021-03-16,Tiền Giang,4
2021-03-16,Trà Vinh,1
2021-03-16,Tuyên Quang,0
2021-03-16,Vĩnh Long,0
2021-03-16,Vĩnh Phúc,1
2021-03-16,Yên Bái,0
2021-03-16,Chưa rõ ,0
2021-03-17,An Giang,0
2021-03-17,Bà Rịa - Vũng Tàu,11
2021-03-17,Bắc Giang,2
2021-03-17,Bắc Kạn,0
2021-03-17,Bạc Liêu,1
2021-03-17,Bắc Ninh,7
2021-03-17,Bến Tre,1
2021-03-17,Bình Định,0
2021-03-17,Bình Dương,14
2021-03-17,Bình Phước,0
2021-03-17,Bình Thuận,0
2021-03-17,Cà Mau,0
2021-03-17,Cần Thơ,1
2021-03-17,Cao Bằng,0
2021-03-17,Đà Nẵng,11
2021-03-17,Đắk Lắk,0
2021-03-17,Đắk Nông,0
2021-03-17,Điện Biên,3
2021-03-17,Đồng Nai,13
2021-03-17,Đồng Tháp,2
2021-03-17,Gia Lai,27
2021-03-17,Hà Giang,1
2021-03-17,Hà Nam,1
2021-03-17,TP. Hà Nội,53
2021-03-17,Hà Tĩnh,0
2021-03-17,Hải Dương,728
2021-03-17,Hải Phòng,4
2021-03-17,Hậu Giang,0
2021-03-17,TP. Hồ Chí Minh,66
2021-03-17,Hòa Bình,4
2021-03-17,Hưng Yên,5
2021-03-17,Khánh Hòa,12
2021-03-17,Kiên Giang,16
2021-03-17,Kon Tum,0
2021-03-17,Lai Châu,0
2021-03-17,Lâm Đồng,0
2021-03-17,Lạng Sơn,0
2021-03-17,Lào Cai,0
2021-03-17,Long An,3
2021-03-17,Nam Định,0
2021-03-17,Nghệ An,0
2021-03-17,Ninh Bình,0
2021-03-17,Ninh Thuận,9
2021-03-17,Phú Thọ,0
2021-03-17,Phú Yên,18
2021-03-17,Quảng Bình,0
2021-03-17,Quảng Nam,1
2021-03-17,Quảng Ngãi,0
2021-03-17,Quảng Ninh,63
2021-03-17,Quảng Trị,0
2021-03-17,Sóc Trăng,0
2021-03-17,Sơn La,0
2021-03-17,Tây Ninh,8
2021-03-17,Thái Bình,0
2021-03-17,Thái Nguyên,0
2021-03-17,Thanh Hóa,4
2021-03-17,Thừa Thiên-Huế,0
2021-03-17,Tiền Giang,4
2021-03-17,Trà Vinh,1
2021-03-17,Tuyên Quang,0
2021-03-17,Vĩnh Long,0
2021-03-17,Vĩnh Phúc,1
2021-03-17,Yên Bái,0
2021-03-17,Chưa rõ ,0
2021-03-18,An Giang,0
2021-03-18,Bà Rịa - Vũng Tàu,11
2021-03-18,Bắc Giang,2
2021-03-18,Bắc Kạn,0
2021-03-18,Bạc Liêu,1
2021-03-18,Bắc Ninh,7
2021-03-18,Bến Tre,1
2021-03-18,Bình Định,0
2021-03-18,Bình Dương,14
2021-03-18,Bình Phước,0
2021-03-18,Bình Thuận,0
2021-03-18,Cà Mau,0
2021-03-18,Cần Thơ,1
2021-03-18,Cao Bằng,0
2021-03-18,Đà Nẵng,11
2021-03-18,Đắk Lắk,0
2021-03-18,Đắk Nông,0
2021-03-18,Điện Biên,3
2021-03-18,Đồng Nai,13
2021-03-18,Đồng Tháp,2
2021-03-18,Gia Lai,27
2021-03-18,Hà Giang,1
2021-03-18,Hà Nam,1
2021-03-18,TP. Hà Nội,53
2021-03-18,Hà Tĩnh,0
2021-03-18,Hải Dương,728
2021-03-18,Hải Phòng,4
2021-03-18,Hậu Giang,0
2021-03-18,TP. Hồ Chí Minh,66
2021-03-18,Hòa Bình,4
2021-03-18,Hưng Yên,5
2021-03-18,Khánh Hòa,12
2021-03-18,Kiên Giang,16
2021-03-18,Kon Tum,0
2021-03-18,Lai Châu,0
2021-03-18,Lâm Đồng,0
2021-03-18,Lạng Sơn,0
2021-03-18,Lào Cai,0
2021-03-18,Long An,3
2021-03-18,Nam Định,0
2021-03-18,Nghệ An,0
2021-03-18,Ninh Bình,0
2021-03-18,Ninh Thuận,9
2021-03-18,Phú Thọ,0
2021-03-18,Phú Yên,18
2021-03-18,Quảng Bình,0
2021-03-18,Quảng Nam,1
2021-03-18,Quảng Ngãi,0
2021-03-18,Quảng Ninh,63
2021-03-18,Quảng Trị,0
2021-03-18,Sóc Trăng,0
2021-03-18,Sơn La,0
2021-03-18,Tây Ninh,8
2021-03-18,Thái Bình,0
2021-03-18,Thái Nguyên,0
2021-03-18,Thanh Hóa,4
2021-03-18,Thừa Thiên-Huế,0
2021-03-18,Tiền Giang,4
2021-03-18,Trà Vinh,1
2021-03-18,Tuyên Quang,0
2021-03-18,Vĩnh Long,0
2021-03-18,Vĩnh Phúc,1
2021-03-18,Yên Bái,0
2021-03-18,Chưa rõ ,0
2021-03-19,An Giang,0
2021-03-19,Bà Rịa - Vũng Tàu,12
2021-03-19,Bắc Giang,2
2021-03-19,Bắc Kạn,0
2021-03-19,Bạc Liêu,1
2021-03-19,Bắc Ninh,7
2021-03-19,Bến Tre,1
2021-03-19,Bình Định,0
2021-03-19,Bình Dương,14
2021-03-19,Bình Phước,0
2021-03-19,Bình Thuận,0
2021-03-19,Cà Mau,0
2021-03-19,Cần Thơ,1
2021-03-19,Cao Bằng,0
2021-03-19,Đà Nẵng,11
2021-03-19,Đắk Lắk,0
2021-03-19,Đắk Nông,0
2021-03-19,Điện Biên,3
2021-03-19,Đồng Nai,13
2021-03-19,Đồng Tháp,2
2021-03-19,Gia Lai,27
2021-03-19,Hà Giang,1
2021-03-19,Hà Nam,1
2021-03-19,TP. Hà Nội,53
2021-03-19,Hà Tĩnh,0
2021-03-19,Hải Dương,728
2021-03-19,Hải Phòng,4
2021-03-19,Hậu Giang,0
2021-03-19,TP. Hồ Chí Minh,66
2021-03-19,Hòa Bình,4
2021-03-19,Hưng Yên,5
2021-03-19,Khánh Hòa,12
2021-03-19,Kiên Giang,16
2021-03-19,Kon Tum,0
2021-03-19,Lai Châu,0
2021-03-19,Lâm Đồng,0
2021-03-19,Lạng Sơn,0
2021-03-19,Lào Cai,0
2021-03-19,Long An,3
2021-03-19,Nam Định,0
2021-03-19,Nghệ An,0
2021-03-19,Ninh Bình,0
2021-03-19,Ninh Thuận,9
2021-03-19,Phú Thọ,0
2021-03-19,Phú Yên,18
2021-03-19,Quảng Bình,0
2021-03-19,Quảng Nam,1
2021-03-19,Quảng Ngãi,0
2021-03-19,Quảng Ninh,63
2021-03-19,Quảng Trị,0
2021-03-19,Sóc Trăng,0
2021-03-19,Sơn La,0
2021-03-19,Tây Ninh,8
2021-03-19,Thái Bình,0
2021-03-19,Thái Nguyên,0
2021-03-19,Thanh Hóa,4
2021-03-19,Thừa Thiên-Huế,0
2021-03-19,Tiền Giang,4
2021-03-19,Trà Vinh,1
2021-03-19,Tuyên Quang,0
2021-03-19,Vĩnh Long,0
2021-03-19,Vĩnh Phúc,1
2021-03-19,Yên Bái,0
2021-03-19,Chưa rõ ,0
2021-03-20,An Giang,0
2021-03-20,Bà Rịa - Vũng Tàu,12
2021-03-20,Bắc Giang,2
2021-03-20,Bắc Kạn,0
2021-03-20,Bạc Liêu,1
2021-03-20,Bắc Ninh,7
2021-03-20,Bến Tre,1
2021-03-20,Bình Định,0
2021-03-20,Bình Dương,14
2021-03-20,Bình Phước,0
2021-03-20,Bình Thuận,0
2021-03-20,Cà Mau,0
2021-03-20,Cần Thơ,1
2021-03-20,Cao Bằng,0
2021-03-20,Đà Nẵng,11
2021-03-20,Đắk Lắk,0
2021-03-20,Đắk Nông,0
2021-03-20,Điện Biên,3
2021-03-20,Đồng Nai,13
2021-03-20,Đồng Tháp,2
2021-03-20,Gia Lai,27
2021-03-20,Hà Giang,1
2021-03-20,Hà Nam,1
2021-03-20,TP. Hà Nội,53
2021-03-20,Hà Tĩnh,0
2021-03-20,Hải Dương,728
2021-03-20,Hải Phòng,4
2021-03-20,Hậu Giang,0
2021-03-20,TP. Hồ Chí Minh,66
2021-03-20,Hòa Bình,4
2021-03-20,Hưng Yên,5
2021-03-20,Khánh Hòa,12
2021-03-20,Kiên Giang,16
2021-03-20,Kon Tum,0
2021-03-20,Lai Châu,0
2021-03-20,Lâm Đồng,0
2021-03-20,Lạng Sơn,0
2021-03-20,Lào Cai,0
2021-03-20,Long An,3
2021-03-20,Nam Định,0
2021-03-20,Nghệ An,0
2021-03-20,Ninh Bình,0
2021-03-20,Ninh Thuận,9
2021-03-20,Phú Thọ,0
2021-03-20,Phú Yên,18
2021-03-20,Quảng Bình,0
2021-03-20,Quảng Nam,1
2021-03-20,Quảng Ngãi,0
2021-03-20,Quảng Ninh,63
2021-03-20,Quảng Trị,0
2021-03-20,Sóc Trăng,0
2021-03-20,Sơn La,0
2021-03-20,Tây Ninh,8
2021-03-20,Thái Bình,0
2021-03-20,Thái Nguyên,0
2021-03-20,Thanh Hóa,4
2021-03-20,Thừa Thiên-Huế,0
2021-03-20,Tiền Giang,4
2021-03-20,Trà Vinh,1
2021-03-20,Tuyên Quang,0
2021-03-20,Vĩnh Long,0
2021-03-20,Vĩnh Phúc,1
2021-03-20,Yên Bái,0
2021-03-20,Chưa rõ ,0
2021-03-21,An Giang,0
2021-03-21,Bà Rịa - Vũng Tàu,12
2021-03-21,Bắc Giang,2
2021-03-21,Bắc Kạn,0
2021-03-21,Bạc Liêu,1
2021-03-21,Bắc Ninh,7
2021-03-21,Bến Tre,1
2021-03-21,Bình Định,0
2021-03-21,Bình Dương,14
2021-03-21,Bình Phước,0
2021-03-21,Bình Thuận,0
2021-03-21,Cà Mau,0
2021-03-21,Cần Thơ,1
2021-03-21,Cao Bằng,0
2021-03-21,Đà Nẵng,11
2021-03-21,Đắk Lắk,0
2021-03-21,Đắk Nông,0
2021-03-21,Điện Biên,3
2021-03-21,Đồng Nai,14
2021-03-21,Đồng Tháp,2
2021-03-21,Gia Lai,27
2021-03-21,Hà Giang,1
2021-03-21,Hà Nam,1
2021-03-21,TP. Hà Nội,53
2021-03-21,Hà Tĩnh,0
2021-03-21,Hải Dương,728
2021-03-21,Hải Phòng,4
2021-03-21,Hậu Giang,0
2021-03-21,TP. Hồ Chí Minh,67
2021-03-21,Hòa Bình,4
2021-03-21,Hưng Yên,5
2021-03-21,Khánh Hòa,12
2021-03-21,Kiên Giang,17
2021-03-21,Kon Tum,0
2021-03-21,Lai Châu,0
2021-03-21,Lâm Đồng,0
2021-03-21,Lạng Sơn,0
2021-03-21,Lào Cai,0
2021-03-21,Long An,3
2021-03-21,Nam Định,0
2021-03-21,Nghệ An,0
2021-03-21,Ninh Bình,0
2021-03-21,Ninh Thuận,9
2021-03-21,Phú Thọ,0
2021-03-21,Phú Yên,18
2021-03-21,Quảng Bình,0
2021-03-21,Quảng Nam,1
2021-03-21,Quảng Ngãi,0
2021-03-21,Quảng Ninh,63
2021-03-21,Quảng Trị,0
2021-03-21,Sóc Trăng,0
2021-03-21,Sơn La,0
2021-03-21,Tây Ninh,8
2021-03-21,Thái Bình,0
2021-03-21,Thái Nguyên,0
2021-03-21,Thanh Hóa,4
2021-03-21,Thừa Thiên-Huế,0
2021-03-21,Tiền Giang,4
2021-03-21,Trà Vinh,1
2021-03-21,Tuyên Quang,0
2021-03-21,Vĩnh Long,0
2021-03-21,Vĩnh Phúc,1
2021-03-21,Yên Bái,0
2021-03-21,Chưa rõ ,0
2021-03-22,An Giang,0
2021-03-22,Bà Rịa - Vũng Tàu,12
2021-03-22,Bắc Giang,2
2021-03-22,Bắc Kạn,0
2021-03-22,Bạc Liêu,1
2021-03-22,Bắc Ninh,7
2021-03-22,Bến Tre,1
2021-03-22,Bình Định,0
2021-03-22,Bình Dương,14
2021-03-22,Bình Phước,0
2021-03-22,Bình Thuận,0
2021-03-22,Cà Mau,0
2021-03-22,Cần Thơ,1
2021-03-22,Cao Bằng,0
2021-03-22,Đà Nẵng,11
2021-03-22,Đắk Lắk,0
2021-03-22,Đắk Nông,0
2021-03-22,Điện Biên,3
2021-03-22,Đồng Nai,14
2021-03-22,Đồng Tháp,2
2021-03-22,Gia Lai,27
2021-03-22,Hà Giang,1
2021-03-22,Hà Nam,1
2021-03-22,TP. Hà Nội,53
2021-03-22,Hà Tĩnh,0
2021-03-22,Hải Dương,728
2021-03-22,Hải Phòng,4
2021-03-22,Hậu Giang,0
2021-03-22,TP. Hồ Chí Minh,67
2021-03-22,Hòa Bình,4
2021-03-22,Hưng Yên,5
2021-03-22,Khánh Hòa,12
2021-03-22,Kiên Giang,17
2021-03-22,Kon Tum,0
2021-03-22,Lai Châu,0
2021-03-22,Lâm Đồng,0
2021-03-22,Lạng Sơn,0
2021-03-22,Lào Cai,0
2021-03-22,Long An,3
2021-03-22,Nam Định,0
2021-03-22,Nghệ An,0
2021-03-22,Ninh Bình,0
2021-03-22,Ninh Thuận,9
2021-03-22,Phú Thọ,0
2021-03-22,Phú Yên,18
2021-03-22,Quảng Bình,0
2021-03-22,Quảng Nam,1
2021-03-22,Quảng Ngãi,0
2021-03-22,Quảng Ninh,63
2021-03-22,Quảng Trị,0
2021-03-22,Sóc Trăng,0
2021-03-22,Sơn La,0
2021-03-22,Tây Ninh,8
2021-03-22,Thái Bình,0
2021-03-22,Thái Nguyên,0
2021-03-22,Thanh Hóa,4
2021-03-22,Thừa Thiên-Huế,0
2021-03-22,Tiền Giang,4
2021-03-22,Trà Vinh,1
2021-03-22,Tuyên Quang,0
2021-03-22,Vĩnh Long,0
2021-03-22,Vĩnh Phúc,1
2021-03-22,Yên Bái,0
2021-03-22,Chưa rõ ,0
2021-03-23,An Giang,0
2021-03-23,Bà Rịa - Vũng Tàu,12
2021-03-23,Bắc Giang,2
2021-03-23,Bắc Kạn,0
2021-03-23,Bạc Liêu,1
2021-03-23,Bắc Ninh,7
2021-03-23,Bến Tre,1
2021-03-23,Bình Định,0
2021-03-23,Bình Dương,14
2021-03-23,Bình Phước,0
2021-03-23,Bình Thuận,0
2021-03-23,Cà Mau,0
2021-03-23,Cần Thơ,1
2021-03-23,Cao Bằng,0
2021-03-23,Đà Nẵng,11
2021-03-23,Đắk Lắk,0
2021-03-23,Đắk Nông,0
2021-03-23,Điện Biên,3
2021-03-23,Đồng Nai,14
2021-03-23,Đồng Tháp,2
2021-03-23,Gia Lai,27
2021-03-23,Hà Giang,1
2021-03-23,Hà Nam,1
2021-03-23,TP. Hà Nội,54
2021-03-23,Hà Tĩnh,0
2021-03-23,Hải Dương,728
2021-03-23,Hải Phòng,4
2021-03-23,Hậu Giang,0
2021-03-23,TP. Hồ Chí Minh,67
2021-03-23,Hòa Bình,4
2021-03-23,Hưng Yên,5
2021-03-23,Khánh Hòa,12
2021-03-23,Kiên Giang,17
2021-03-23,Kon Tum,0
2021-03-23,Lai Châu,0
2021-03-23,Lâm Đồng,0
2021-03-23,Lạng Sơn,0
2021-03-23,Lào Cai,0
2021-03-23,Long An,3
2021-03-23,Nam Định,0
2021-03-23,Nghệ An,0
2021-03-23,Ninh Bình,0
2021-03-23,Ninh Thuận,9
2021-03-23,Phú Thọ,0
2021-03-23,Phú Yên,18
2021-03-23,Quảng Bình,0
2021-03-23,Quảng Nam,1
2021-03-23,Quảng Ngãi,0
2021-03-23,Quảng Ninh,63
2021-03-23,Quảng Trị,0
2021-03-23,Sóc Trăng,0
2021-03-23,Sơn La,0
2021-03-23,Tây Ninh,8
2021-03-23,Thái Bình,0
2021-03-23,Thái Nguyên,0
2021-03-23,Thanh Hóa,4
2021-03-23,Thừa Thiên-Huế,0
2021-03-23,Tiền Giang,4
2021-03-23,Trà Vinh,1
2021-03-23,Tuyên Quang,0
2021-03-23,Vĩnh Long,0
2021-03-23,Vĩnh Phúc,1
2021-03-23,Yên Bái,0
2021-03-23,Chưa rõ ,0
2021-03-24,An Giang,0
2021-03-24,Bà Rịa - Vũng Tàu,12
2021-03-24,Bắc Giang,2
2021-03-24,Bắc Kạn,0
2021-03-24,Bạc Liêu,1
2021-03-24,Bắc Ninh,7
2021-03-24,Bến Tre,1
2021-03-24,Bình Định,0
2021-03-24,Bình Dương,14
2021-03-24,Bình Phước,0
2021-03-24,Bình Thuận,0
2021-03-24,Cà Mau,0
2021-03-24,Cần Thơ,1
2021-03-24,Cao Bằng,0
2021-03-24,Đà Nẵng,11
2021-03-24,Đắk Lắk,0
2021-03-24,Đắk Nông,0
2021-03-24,Điện Biên,3
2021-03-24,Đồng Nai,14
2021-03-24,Đồng Tháp,2
2021-03-24,Gia Lai,27
2021-03-24,Hà Giang,1
2021-03-24,Hà Nam,1
2021-03-24,TP. Hà Nội,54
2021-03-24,Hà Tĩnh,0
2021-03-24,Hải Dương,730
2021-03-24,Hải Phòng,4
2021-03-24,Hậu Giang,0
2021-03-24,TP. Hồ Chí Minh,68
2021-03-24,Hòa Bình,4
2021-03-24,Hưng Yên,5
2021-03-24,Khánh Hòa,12
2021-03-24,Kiên Giang,17
2021-03-24,Kon Tum,0
2021-03-24,Lai Châu,0
2021-03-24,Lâm Đồng,0
2021-03-24,Lạng Sơn,0
2021-03-24,Lào Cai,0
2021-03-24,Long An,3
2021-03-24,Nam Định,0
2021-03-24,Nghệ An,0
2021-03-24,Ninh Bình,0
2021-03-24,Ninh Thuận,9
2021-03-24,Phú Thọ,0
2021-03-24,Phú Yên,18
2021-03-24,Quảng Bình,0
2021-03-24,Quảng Nam,1
2021-03-24,Quảng Ngãi,0
2021-03-24,Quảng Ninh,63
2021-03-24,Quảng Trị,0
2021-03-24,Sóc Trăng,0
2021-03-24,Sơn La,0
2021-03-24,Tây Ninh,8
2021-03-24,Thái Bình,0
2021-03-24,Thái Nguyên,0
2021-03-24,Thanh Hóa,4
2021-03-24,Thừa Thiên-Huế,0
2021-03-24,Tiền Giang,4
2021-03-24,Trà Vinh,1
2021-03-24,Tuyên Quang,0
2021-03-24,Vĩnh Long,0
2021-03-24,Vĩnh Phúc,1
2021-03-24,Yên Bái,0
2021-03-24,Chưa rõ ,0
2021-03-25,An Giang,0
2021-03-25,Bà Rịa - Vũng Tàu,12
2021-03-25,Bắc Giang,2
2021-03-25,Bắc Kạn,0
2021-03-25,Bạc Liêu,1
2021-03-25,Bắc Ninh,7
2021-03-25,Bến Tre,1
2021-03-25,Bình Định,0
2021-03-25,Bình Dương,15
2021-03-25,Bình Phước,0
2021-03-25,Bình Thuận,0
2021-03-25,Cà Mau,0
2021-03-25,Cần Thơ,1
2021-03-25,Cao Bằng,0
2021-03-25,Đà Nẵng,11
2021-03-25,Đắk Lắk,0
2021-03-25,Đắk Nông,0
2021-03-25,Điện Biên,3
2021-03-25,Đồng Nai,14
2021-03-25,Đồng Tháp,2
2021-03-25,Gia Lai,27
2021-03-25,Hà Giang,1
2021-03-25,Hà Nam,1
2021-03-25,TP. Hà Nội,54
2021-03-25,Hà Tĩnh,0
2021-03-25,Hải Dương,730
2021-03-25,Hải Phòng,4
2021-03-25,Hậu Giang,0
2021-03-25,TP. Hồ Chí Minh,68
2021-03-25,Hòa Bình,4
2021-03-25,Hưng Yên,5
2021-03-25,Khánh Hòa,12
2021-03-25,Kiên Giang,17
2021-03-25,Kon Tum,0
2021-03-25,Lai Châu,0
2021-03-25,Lâm Đồng,0
2021-03-25,Lạng Sơn,0
2021-03-25,Lào Cai,0
2021-03-25,Long An,3
2021-03-25,Nam Định,0
2021-03-25,Nghệ An,0
2021-03-25,Ninh Bình,0
2021-03-25,Ninh Thuận,9
2021-03-25,Phú Thọ,0
2021-03-25,Phú Yên,18
2021-03-25,Quảng Bình,0
2021-03-25,Quảng Nam,1
2021-03-25,Quảng Ngãi,0
2021-03-25,Quảng Ninh,63
2021-03-25,Quảng Trị,0
2021-03-25,Sóc Trăng,0
2021-03-25,Sơn La,0
2021-03-25,Tây Ninh,8
2021-03-25,Thái Bình,0
2021-03-25,Thái Nguyên,0
2021-03-25,Thanh Hóa,4
2021-03-25,Thừa Thiên-Huế,0
2021-03-25,Tiền Giang,4
2021-03-25,Trà Vinh,1
2021-03-25,Tuyên Quang,0
2021-03-25,Vĩnh Long,0
2021-03-25,Vĩnh Phúc,1
2021-03-25,Yên Bái,0
2021-03-25,Chưa rõ ,0
2021-03-26,An Giang,0
2021-03-26,Bà Rịa - Vũng Tàu,12
2021-03-26,Bắc Giang,2
2021-03-26,Bắc Kạn,0
2021-03-26,Bạc Liêu,1
2021-03-26,Bắc Ninh,7
2021-03-26,Bến Tre,1
2021-03-26,Bình Định,0
2021-03-26,Bình Dương,15
2021-03-26,Bình Phước,0
2021-03-26,Bình Thuận,0
2021-03-26,Cà Mau,0
2021-03-26,Cần Thơ,1
2021-03-26,Cao Bằng,0
2021-03-26,Đà Nẵng,11
2021-03-26,Đắk Lắk,0
2021-03-26,Đắk Nông,0
2021-03-26,Điện Biên,3
2021-03-26,Đồng Nai,15
2021-03-26,Đồng Tháp,2
2021-03-26,Gia Lai,27
2021-03-26,Hà Giang,1
2021-03-26,Hà Nam,1
2021-03-26,TP. Hà Nội,54
2021-03-26,Hà Tĩnh,0
2021-03-26,Hải Dương,730
2021-03-26,Hải Phòng,6
2021-03-26,Hậu Giang,0
2021-03-26,TP. Hồ Chí Minh,69
2021-03-26,Hòa Bình,4
2021-03-26,Hưng Yên,5
2021-03-26,Khánh Hòa,12
2021-03-26,Kiên Giang,17
2021-03-26,Kon Tum,0
2021-03-26,Lai Châu,0
2021-03-26,Lâm Đồng,0
2021-03-26,Lạng Sơn,0
2021-03-26,Lào Cai,0
2021-03-26,Long An,3
2021-03-26,Nam Định,0
2021-03-26,Nghệ An,0
2021-03-26,Ninh Bình,0
2021-03-26,Ninh Thuận,9
2021-03-26,Phú Thọ,0
2021-03-26,Phú Yên,18
2021-03-26,Quảng Bình,0
2021-03-26,Quảng Nam,2
2021-03-26,Quảng Ngãi,0
2021-03-26,Quảng Ninh,63
2021-03-26,Quảng Trị,0
2021-03-26,Sóc Trăng,0
2021-03-26,Sơn La,0
2021-03-26,Tây Ninh,9
2021-03-26,Thái Bình,0
2021-03-26,Thái Nguyên,0
2021-03-26,Thanh Hóa,4
2021-03-26,Thừa Thiên-Huế,0
2021-03-26,Tiền Giang,4
2021-03-26,Trà Vinh,1
2021-03-26,Tuyên Quang,0
2021-03-26,Vĩnh Long,0
2021-03-26,Vĩnh Phúc,1
2021-03-26,Yên Bái,0
2021-03-26,Chưa rõ ,0
2021-03-27,An Giang,0
2021-03-27,Bà Rịa - Vũng Tàu,12
2021-03-27,Bắc Giang,2
2021-03-27,Bắc Kạn,0
2021-03-27,Bạc Liêu,1
2021-03-27,Bắc Ninh,9
2021-03-27,Bến Tre,1
2021-03-27,Bình Định,0
2021-03-27,Bình Dương,15
2021-03-27,Bình Phước,0
2021-03-27,Bình Thuận,0
2021-03-27,Cà Mau,0
2021-03-27,Cần Thơ,1
2021-03-27,Cao Bằng,0
2021-03-27,Đà Nẵng,11
2021-03-27,Đắk Lắk,0
2021-03-27,Đắk Nông,0
2021-03-27,Điện Biên,3
2021-03-27,Đồng Nai,15
2021-03-27,Đồng Tháp,2
2021-03-27,Gia Lai,27
2021-03-27,Hà Giang,1
2021-03-27,Hà Nam,1
2021-03-27,TP. Hà Nội,54
2021-03-27,Hà Tĩnh,0
2021-03-27,Hải Dương,730
2021-03-27,Hải Phòng,6
2021-03-27,Hậu Giang,0
2021-03-27,TP. Hồ Chí Minh,69
2021-03-27,Hòa Bình,4
2021-03-27,Hưng Yên,5
2021-03-27,Khánh Hòa,12
2021-03-27,Kiên Giang,18
2021-03-27,Kon Tum,0
2021-03-27,Lai Châu,0
2021-03-27,Lâm Đồng,0
2021-03-27,Lạng Sơn,0
2021-03-27,Lào Cai,0
2021-03-27,Long An,3
2021-03-27,Nam Định,0
2021-03-27,Nghệ An,0
2021-03-27,Ninh Bình,0
2021-03-27,Ninh Thuận,9
2021-03-27,Phú Thọ,0
2021-03-27,Phú Yên,18
2021-03-27,Quảng Bình,0
2021-03-27,Quảng Nam,2
2021-03-27,Quảng Ngãi,0
2021-03-27,Quảng Ninh,63
2021-03-27,Quảng Trị,0
2021-03-27,Sóc Trăng,0
2021-03-27,Sơn La,0
2021-03-27,Tây Ninh,11
2021-03-27,Thái Bình,0
2021-03-27,Thái Nguyên,0
2021-03-27,Thanh Hóa,4
2021-03-27,Thừa Thiên-Huế,0
2021-03-27,Tiền Giang,4
2021-03-27,Trà Vinh,1
2021-03-27,Tuyên Quang,0
2021-03-27,Vĩnh Long,0
2021-03-27,Vĩnh Phúc,1
2021-03-27,Yên Bái,0
2021-03-27,Chưa rõ ,0
2021-03-28,An Giang,0
2021-03-28,Bà Rịa - Vũng Tàu,12
2021-03-28,Bắc Giang,2
2021-03-28,Bắc Kạn,0
2021-03-28,Bạc Liêu,1
2021-03-28,Bắc Ninh,9
2021-03-28,Bến Tre,1
2021-03-28,Bình Định,0
2021-03-28,Bình Dương,15
2021-03-28,Bình Phước,0
2021-03-28,Bình Thuận,0
2021-03-28,Cà Mau,0
2021-03-28,Cần Thơ,1
2021-03-28,Cao Bằng,0
2021-03-28,Đà Nẵng,11
2021-03-28,Đắk Lắk,0
2021-03-28,Đắk Nông,0
2021-03-28,Điện Biên,3
2021-03-28,Đồng Nai,15
2021-03-28,Đồng Tháp,2
2021-03-28,Gia Lai,27
2021-03-28,Hà Giang,1
2021-03-28,Hà Nam,1
2021-03-28,TP. Hà Nội,54
2021-03-28,Hà Tĩnh,0
2021-03-28,Hải Dương,730
2021-03-28,Hải Phòng,6
2021-03-28,Hậu Giang,0
2021-03-28,TP. Hồ Chí Minh,70
2021-03-28,Hòa Bình,4
2021-03-28,Hưng Yên,5
2021-03-28,Khánh Hòa,12
2021-03-28,Kiên Giang,18
2021-03-28,Kon Tum,0
2021-03-28,Lai Châu,0
2021-03-28,Lâm Đồng,0
2021-03-28,Lạng Sơn,0
2021-03-28,Lào Cai,0
2021-03-28,Long An,3
2021-03-28,Nam Định,0
2021-03-28,Nghệ An,0
2021-03-28,Ninh Bình,0
2021-03-28,Ninh Thuận,9
2021-03-28,Phú Thọ,0
2021-03-28,Phú Yên,18
2021-03-28,Quảng Bình,0
2021-03-28,Quảng Nam,2
2021-03-28,Quảng Ngãi,0
2021-03-28,Quảng Ninh,63
2021-03-28,Quảng Trị,0
2021-03-28,Sóc Trăng,0
2021-03-28,Sơn La,0
2021-03-28,Tây Ninh,11
2021-03-28,Thái Bình,0
2021-03-28,Thái Nguyên,0
2021-03-28,Thanh Hóa,4
2021-03-28,Thừa Thiên-Huế,0
2021-03-28,Tiền Giang,4
2021-03-28,Trà Vinh,1
2021-03-28,Tuyên Quang,0
2021-03-28,Vĩnh Long,0
2021-03-28,Vĩnh Phúc,1
2021-03-28,Yên Bái,0
2021-03-28,Chưa rõ ,0
2021-03-29,An Giang,0
2021-03-29,Bà Rịa - Vũng Tàu,12
2021-03-29,Bắc Giang,2
2021-03-29,Bắc Kạn,0
2021-03-29,Bạc Liêu,1
2021-03-29,Bắc Ninh,9
2021-03-29,Bến Tre,1
2021-03-29,Bình Định,0
2021-03-29,Bình Dương,15
2021-03-29,Bình Phước,0
2021-03-29,Bình Thuận,0
2021-03-29,Cà Mau,0
2021-03-29,Cần Thơ,1
2021-03-29,Cao Bằng,0
